Association,From Connection,To Connection,From Object,To Object
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_NDGA01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_FDLF01TBWP00002,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_GRZTRVTBWP00002,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1D01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1D50TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1C01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP1TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_NDGA01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_FDLF01TBWP00002,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_GRZTRVTBWP00002,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1K01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1K04TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1T02TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1K01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1K04TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1T02TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1B01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1B01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1B02TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1B02TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP5TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1M0PTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP5TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1M0PTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1TF1TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1TF1TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1M01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1FLWTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1M01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1FLWTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1PSVTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1PSVTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1C02TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1C02TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP6TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1F90TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP8TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP6TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1F90TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1EP8TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1P01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1P01TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1TERTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1TERTBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1T14TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1T14TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1K05TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI
core.DataSetDataFlow,,,Vigilanza_ORAP02://ORAP02/SDV/INP_RP1K05TBWP00001,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0040,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0050,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0070,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0110,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0120,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0240,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0580,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0035,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0060,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0070,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0080,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0110,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0150,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0190,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0220,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0230,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0250,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0260,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0340,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0480,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0490,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0540,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0570,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0731,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0760,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0770,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0860,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0870,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0890,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0900,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0913,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0914,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0915,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0916,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1010,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1030,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1035,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1100,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1180,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1190,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1290,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1300,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1310,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1340,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_1350,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0040,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0060,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0070,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0080,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0090,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0120,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0160,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0180,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0190,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0201,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0240,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0260,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0345,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0480,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI/C00_074_000_0510,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE/VAL_NUMERICO
core.DataSetDataFlow,,,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE
core.DataSetDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE
core.DataSetDataFlow,,,Custom_SdV://Grace_Schema/TOTALE_DEI_AFFLUSSI_DI_CASSA_NETTI,DataPlatform://ORAP51/DHSTAGE/STTB_SBS_VIGILANZA_BASI_ARMONIZZATE
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0040
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0050
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0070
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0110
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0120
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0240
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/HIGH_QUALITY_LIQUIDY_ASSET/C00_072_000_0580
core.DirectionalDataFlow,,,Custom_SdV://Grace_Schema/TAB_RB03030/RB03030,Custom_SdV://Grace_Schema/TOTALE_DEI_DEFLUSSI_DI_CASSA_NETTI/C00_073_000_0035
